"","gorilla_id","prompt","correct_answer","opt_b","Response","is_correct","pre_post","X","L1","eng_aoa","span_aoa","port_aoa","prolific_id","lextale_score_eng","lextale_score_port","lextale_score_span"
"139",8480150,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",11,"Spanish",8,0,12,"613ad2b1e74781675b503eff",66.25,63.3333333333333,76.6666666666667
"140",8480150,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",11,"Spanish",8,0,12,"613ad2b1e74781675b503eff",66.25,63.3333333333333,76.6666666666667
"141",8480152,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"142",8480152,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"143",8480152,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"144",8480152,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"145",8480152,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"146",8480152,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"147",8480152,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"148",8480152,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"149",8480152,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"150",8480152,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",15,"Spanish",12,0,12,"6052554f2d140e57270e22f9",83.75,64.1666666666667,99.1666666666667
"151",8480136,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"152",8480136,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"153",8480136,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"154",8480136,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"155",8480136,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"156",8480136,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"157",8480136,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"158",8480136,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"159",8480136,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"160",8480136,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","B",0,"pre",10,"Spanish",4,0,12,"5fefcbb9bbdf7f348f598fa6",50,57.5,53.3333333333333
"161",8480783,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"162",8480783,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"163",8480783,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"164",8480783,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"165",8480783,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"166",8480783,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"167",8480783,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"168",8480783,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"169",8480783,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"170",8480783,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",17,"Spanish",12,0,12,"5b8c8e7d0c740e00019d55c3",77.5,76.6666666666667,86.6666666666667
"171",8480880,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"172",8480880,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"173",8480880,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","A",0,"post",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"174",8480880,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"175",8480880,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"176",8480880,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"177",8480880,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"178",8480880,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"179",8480880,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"180",8480880,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",19,"Spanish",9,0,12,"5b689fa3cda8590001db3c99",87.5,31.6666666666667,77.5
"181",8480862,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"182",8480862,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"183",8480862,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"184",8480862,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"185",8480862,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"186",8480862,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"187",8480862,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"188",8480862,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"189",8480862,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"190",8480862,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",18,"Spanish",6,0,12,"613a469755c08ab3b9d682ad",77.5,56.6666666666667,91.6666666666667
"191",8483135,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"192",8483135,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"193",8483135,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"194",8483135,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"195",8483135,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"196",8483135,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"197",8483135,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"198",8483135,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"199",8483135,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"200",8483135,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",20,"English",0,12,3,"5f860adba36f4012cb5043c0",85,95.8333333333333,72.5
"201",8490470,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"202",8490470,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"203",8490470,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"204",8490470,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","A",0,"post",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"205",8490470,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"206",8490470,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","B",0,"post",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"207",8490470,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"208",8490470,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"209",8490470,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"210",8490470,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",22,"Spanish",7,0,12,"5d293924af9e43001b1e4e22",63.75,56.6666666666667,70
"211",8490494,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"212",8490494,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"213",8490494,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","A",1,"pre",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"214",8490494,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"215",8490494,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","A",0,"post",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"216",8490494,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"217",8490494,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"218",8490494,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","B",0,"post",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"219",8490494,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"220",8490494,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","B",1,"pre",25,"Spanish",8,1,0,"5e3b67fcd61d8738c69aeb0d",75,57.5,90
"221",8490491,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"222",8490491,"Naquela casa, mora um homem sozinho.","opt_a","O homem se sente sozinho.","A",1,"post",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"223",8490491,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","B",1,"pre",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"224",8490491,"Seus pais falam uma rara língua.","opt_b","Eles falam um idioma que muito poucas pessoas falam.","A",0,"pre",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"225",8490491,"A pintura grande é muito cara.","opt_b","A pintura é enorme e custa muito dinheiro","B",1,"post",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"226",8490491,"Minha avó tem duas lâmpadas antigas na sala.","opt_a","Possui dois Lumpears na sala de estar que as relíquias.","A",1,"post",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"227",8490491,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"228",8490491,"As grandes obras são impressionantes.","opt_b","Os trabalhos são ótimos.","B",1,"post",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"229",8490491,"O próprio presidente conversou com a classe.","opt_a","O presidente que já havia falado com a classe.","B",0,"pre",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"230",8490491,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","A",1,"pre",23,"Spanish",6,2,12,"613a59b4554295dbdaa5dc24",68.75,56.6666666666667,45
"231",8490502,"Mariela é uma velha amiga de Florence.","opt_a","Mariela é velha.","B",0,"pre",24,"Spanish",3,0,12,"614386aaad55b05aa5c7767e",76.25,70,92.5
"232",8490502,"Meu amigo velho vem comer conosco","opt_b","Meu amigo não é jovem.","A",0,"pre",24,"Spanish",3,0,12,"614386aaad55b05aa5c7767e",76.25,70,92.5
"233",8490502,"Santiago comprou um novo computador.","opt_a","Comprei outro computador.","A",1,"pre",24,"Spanish",3,0,12,"614386aaad55b05aa5c7767e",76.25,70,92.5
"234",8490502,"Marta é a pessoa única de quem falei.","opt_b","Não contei a você sobre mais ninguém, além de Marta.","B",1,"post",24,"Spanish",3,0,12,"614386aaad55b05aa5c7767e",76.25,70,92.5
